"","...1","player_name","gameid","playid","avg_speed","max_speed"
"417",59,"Shawn Williams",9404,2650570,1.86509009009009,5.89
"418",60,"Steven Nelson",9407,2650963,2.26526595744681,5.69
"419",61,"Steven Nelson",9407,2650970,3.50802325581395,7.32
"420",62,"Steven Nelson",9407,2650981,1.2299375,3.47
"421",63,"Tedric Thompson",9412,2652057,1.51127272727273,3.49
"422",64,"Teez Tabor",9406,2649798,3.06121739130435,6.05
"423",65,"Terrell Edmunds",9409,2649340,3.76710280373832,6.34
"424",66,"Torry McTyer",9404,2649830,3.69701149425287,8.91
"425",67,"Tramon Williams",9406,2648187,2.50366972477064,8.58
"426",68,"Tre Flowers",9412,2652057,2.34736363636364,6.71
"427",69,"Trevor Williams",9410,2651617,4.0099,7.89
"428",70,"Troy Hill",9412,2652314,1.37067528735632,7.72
"429",71,"Tyler Patmon",9407,2649583,1.8584011627907,6.94
"430",72,"Tyrann Mathieu",9414,2653386,1.17944444444444,2.97
"431",73,"William Jackson",9404,2650012,1.89522123893805,6.17
"432",74,"William Jackson",9404,2650547,3.2473381294964,6.69
"433",75,"William Jackson",9404,2650570,2.49382882882883,8.64
"434",76,"William Jackson",9404,2650660,2.52601851851852,5.37
"435",77,"William Jackson",9404,2650680,1.36971014492754,3.37
"436",78,"William Jackson",9404,2650686,3.35737373737374,6.93
"437",79,"Xavier Woods",9414,2653373,2.14354838709677,5.77
"438",1,"A.J. Bouye",9427,2677400,2.56725,5.53
"439",2,"A.J. Bouye",9427,2677633,4.02544776119403,9
"440",3,"A.J. Bouye",9427,2677846,1.27258064516129,4.97
"441",4,"A.J. Bouye",9427,2677961,2.97307692307692,8.72
"442",5,"Adoree' Jackson",9428,2678066,1.94940789473684,5.92
"443",6,"Artie Burns",9418,2674691,2.06825396825397,6.35
"444",7,"Avonte Maddox",9416,2656585,2.7905,7.03
"445",8,"Bradley McDougald",9424,2675809,2.84781818181818,4.96
"446",9,"Bradley Roby",9426,2677441,4.50269230769231,8.2
"447",10,"Bradley Roby",9426,2678279,6.08101694915254,9.85
"448",11,"Daryl Worley",9424,2676836,1.77587786259542,4.94
"449",12,"Deiondre' Hall",9416,2656251,4.16689189189189,6.73
"450",13,"Derwin James",9419,2675741,3.44196078431373,6.04
"451",14,"Donte Jackson",9425,2676459,1.42399293286219,4.97
"452",15,"E.J. Gaines",9419,2675682,3.38439024390244,6.38
"453",16,"Eric Reid",9425,2675783,3.76231884057971,5.09
"454",17,"Jamal Adams",9423,2676157,1.64602870813397,4.59
"455",18,"Janoris Jenkins",9416,2656113,3.05108108108108,6.13
"456",19,"Janoris Jenkins",9416,2656162,1.5266270783848,9.88
"457",20,"Jeff Heath",9427,2677874,2.05904255319149,4.74
"458",21,"Jimmie Ward",9430,2679800,3.22915789473684,8.81
"459",22,"Jimmie Ward",9430,2679824,1.42009615384615,6.79
"460",23,"Joe Haden",9418,2676795,2.86899371069182,8.37
"461",24,"Joe Haden",9418,2677134,2.81657407407407,5.93
"462",25,"Johnathan Joseph",9420,2677152,2.42986394557823,6.02
"463",26,"Josh Hawkins",9425,2676021,2.0628125,6.48
"464",27,"Kendrick Lewis",9428,2677978,2.36454545454545,5.37
"465",28,"Kevin Toliver II",9421,2677379,4.53060344827586,8.86
"466",29,"Lamarcus Joyner",9426,2677903,2.23844660194175,3.89
"467",30,"Malcolm Butler",9428,2677978,1.55575757575758,3.21
"468",31,"Micah Hyde",9420,2676839,2.47222222222222,6.03
"469",32,"Michael Davis",9419,2677246,2.05976588628763,7.95
"470",33,"Michael Davis",9419,2677254,4.55022727272727,9.26
"471",34,"Mike Hilton",9418,2677134,3.47009259259259,6.85
"472",35,"Mike Mitchell",9423,2675815,3.05794520547945,5.37
"473",36,"Morris Claiborne",9423,2675084,3.14903225806452,6.64
"474",37,"Morris Claiborne",9423,2677064,4.658125,8.82
"475",38,"Neiko Thorpe",9424,2676782,5.34451476793249,9.08
"476",39,"Phillip Gaines",9420,2676858,1.72365280289331,10.19
"477",40,"Pierre Desir",9423,2675676,2.76061538461538,5.54
"478",41,"Quinton Dunbar",9425,2674637,2.52421052631579,6.07
"479",42,"Quinton Dunbar",9425,2675137,3.87091954022989,5.25
"480",43,"Rasul Douglas",9416,2656251,2.8277027027027,5.49
"481",44,"Rasul Douglas",9416,2656679,2.65127906976744,5.03
"482",45,"Robert Alford",9417,2677192,2.78015151515152,5.76
"483",46,"Ronald Darby",9416,2656072,3.09673076923077,8.43
"484",47,"Ryan Smith",9417,2674734,3.56480392156863,7.96
"485",48,"Sam Shields",9426,2677896,2.4903937007874,7.53
"486",49,"Sam Shields",9426,2678572,3.07150943396226,5.87
"487",50,"Sean Davis",9418,2677134,3.51092592592593,7.46
"488",51,"Stephon Gilmore",9429,2678891,2.3816339869281,5.81
"489",52,"Stephon Gilmore",9429,2679001,1.78988593155894,6.91
"490",53,"Stephon Gilmore",9429,2679032,2.34444444444444,4.94
"491",54,"Torry McTyer",9421,2675735,2.44175097276265,7.96
"492",55,"Tre Boston",9422,2675390,4.15131313131313,8.13
"493",56,"Tre Flowers",9424,2675216,2.60513157894737,6.34
"494",57,"Tre Flowers",9424,2675274,2.35671328671329,6.3
"495",58,"Tre Flowers",9424,2675465,2.00203821656051,4.75
"496",59,"Tre Sullivan",9416,2656251,1.90054054054054,3.09
"497",60,"Tre'Davious White",9420,2677023,2.35768041237113,6.33
"498",61,"Troy Hill",9426,2677678,1.41813852813853,7.32
"499",62,"Tyler Patmon",9427,2677965,3.00592105263158,8.74
"500",63,"William Jackson",9418,2675134,3.41209039548023,8.26
"501",64,"William Jackson",9418,2677022,1.39564668769716,7.6
"502",65,"Xavien Howard",9421,2676706,4.14388571428571,8.59
"503",1,"A.J. Bouye",9435,2703141,3.4994,7.52
"504",2,"Anthony Harris",9438,2704549,2.10769230769231,6.52
"505",3,"Anthony Harris",9438,2704563,3.39,6.64
"506",4,"Avonte Maddox",9439,2703951,3.51905882352941,7.45
"507",5,"Byron Jones",9442,2704784,1.9929696969697,6.9
"508",6,"Chris Harris Jr.",9431,2682363,2.41456790123457,7.31
"509",7,"D.J. Swearinger Sr.",9442,2705385,2.4085401459854,4.21
"510",8,"Darius Slay",9437,2702270,2.81,6.89
"511",9,"Devin McCourty",9433,2704434,1.692,3.19
"512",10,"Devin McCourty",9433,2704446,0.940119047619048,2.64
"513",11,"Devin McCourty",9433,2704463,1.29641129032258,4.15
"514",12,"Duron Harmon",9433,2702648,2.58627586206897,4.78
"515",13,"Duron Harmon",9433,2704421,1.76958333333333,4.21
"516",14,"Duron Harmon",9433,2704446,1.00095238095238,2.05
"517",15,"Duron Harmon",9433,2704463,1.62741935483871,5.77
"518",16,"Eric Murray",9436,2706201,2.82605839416058,4.93
"519",17,"Fabian Moreau",9442,2705492,2.68301136363636,5.83
"520",18,"George Iloka",9438,2703291,3.51619718309859,4.75
"521",19,"Greg Stroman",9442,2704440,2.93306569343066,9.12
"522",20,"Greg Stroman",9442,2705683,1.9046288209607,4.67
"523",21,"Greg Stroman",9442,2705735,1.39739436619718,6.03
"524",22,"Greg Stroman",9442,2705794,2.8325974025974,5.05
"525",23,"Greg Stroman",9442,2705811,2.94505376344086,7.22
"526",24,"Harrison Smith",9438,2703590,5.78730496453901,8.6
"527",25,"Harrison Smith",9438,2703739,2.74542372881356,4.1
"528",26,"Jason McCourty",9433,2702080,2.47062068965517,6.98
"529",27,"Jason McCourty",9433,2703126,3.7637323943662,7
"530",28,"Jason McCourty",9433,2704446,0.679166666666667,2.12
"531",29,"Jason McCourty",9433,2704463,1.21524193548387,3.58
"532",30,"Jimmy Smith",9441,2705358,3.40959016393443,7.32
"533",31,"Jonathan Jones",9433,2702648,2.49262068965517,7.48
"534",32,"Jonathan Jones",9433,2704446,0.986785714285714,1.95
"535",33,"Josh Gordon",9433,2704446,0.72452380952381,1.97
"536",34,"Josh Gordon",9433,2704463,1.62754032258065,3.74
"537",35,"Kareem Jackson",9435,2703782,3.34921348314607,7.44
"538",36,"Ken Crawley",9441,2704568,3.73723214285714,7.97
"539",37,"Ken Crawley",9441,2705762,1.79962264150943,4.46
"540",38,"Marcus Williams",9441,2704719,2.860625,5.75
"541",39,"Marshon Lattimore",9441,2705614,1.97620689655172,7.05
"542",40,"Montae Nicholson",9442,2705492,4.47025316455696,8.67
"543",41,"Montae Nicholson",9442,2705803,3.0294495412844,5.82
"544",42,"Morris Claiborne",9438,2703422,4.31916666666667,7.32
"545",43,"Nevin Lawson",9437,2703397,1.97245614035088,4.32
"546",44,"Patrick Chung",9433,2702090,3.14285714285714,7.65
"547",45,"Patrick Chung",9433,2704446,0.570833333333333,1.4
"548",46,"Patrick Chung",9433,2704463,0.983306451612903,2.65
"549",47,"Patrick Peterson",9431,2682381,2.37611872146119,6.62
"550",48,"Pierre Desir",9434,2702987,3.88309278350515,7.58
"551",49,"Prince Amukamara",9433,2702683,2.98,7.49
"552",50,"Prince Amukamara",9433,2703434,2.76381944444444,7.43
"553",51,"Prince Amukamara",9433,2704086,4.08019900497512,8.47
"554",52,"Quandre Diggs",9437,2702225,1.91467455621302,5.72
"555",53,"Quandre Diggs",9437,2703625,2.98184466019417,4.58
"556",54,"Quandre Diggs",9437,2703651,1.92016393442623,3.14
"557",55,"Robert Alford",9444,2707094,2.71267857142857,7.9
"558",56,"Ronald Darby",9439,2702434,1.41,4.25
"559",57,"Shawn Williams",9436,2706171,2.14792079207921,6.56
"560",58,"T.J. McDonald",9437,2703853,2.54261146496815,5.51
"561",59,"Tre'Davious White",9434,2702539,2.48713414634146,8.06
"562",60,"Tre'Davious White",9434,2703420,2.23434210526316,7.72
"563",61,"Trevor Williams",9432,2701239,2.83025316455696,7.03
"564",62,"William Jackson",9436,2706446,1.90973333333333,5.14
"565",63,"Xavier Rhodes",9438,2703739,5.16084745762712,7.21
"566",1,"A.J. Klein",9457,2732183,2.66832599118943,6.49
"567",2,"Adrian Amos Jr.",9448,2728719,0.841585127201566,4.24
"568",3,"Ahkello Witherspoon",9455,2730587,4.97685714285714,8.23
"569",4,"Bobby McCain",9445,2709638,2.91811023622047,6.69
"570",5,"Bobby McCain",9445,2710258,2.47206451612903,6.84
"571",6,"Bobby McCain",9445,2710500,4.68111111111111,7.52
"572",7,"Bradley Roby",9451,2729028,1.49921763869132,6.61
"573",8,"Bradley Roby",9451,2729836,3.21012048192771,9.09
"574",9,"Bradley Roby",9451,2730068,2.29221343873518,6.18
"575",10,"Bryce Callahan",9448,2729932,4.5513829787234,7.76
"576",11,"Carlton Davis",9449,2729581,2.4857476635514,6.49
"577",12,"Coty Sensabaugh",9453,2728608,3.12203007518797,8.13
"578",13,"Delano Hill",9450,2730274,4.63593939393939,7.03
"579",14,"Denzel Ward",9453,2728685,5.08869565217391,7.89
"580",15,"Donte Jackson",9447,2729050,2.84548780487805,6.13
"581",16,"Donte Jackson",9447,2730237,2.31457142857143,4.37
"582",17,"Donte Jackson",9447,2730244,2.53965517241379,6
"583",18,"Dre Kirkpatrick",9449,2729241,3.21288,7.24
"584",19,"Eric Murray",9451,2730421,2.42547677261614,6.84
"585",20,"Eric Reid",9447,2728864,3.85790476190476,5.57
"586",21,"Eric Reid",9447,2729050,3.4275,6.29
"587",22,"Eric Reid",9447,2729370,3.80829545454545,5.7
"588",23,"Eric Weddle",9447,2729125,3.93583333333333,5.38
"589",24,"Greg Stroman",9452,2729624,4.25934065934066,8.63
"590",25,"Harrison Smith",9457,2731793,3.37583333333333,6.91
"591",26,"Isaiah Johnson",9449,2729126,1.59649237472767,4.9
"592",27,"Jalen Ramsey",9446,2727861,3.74885245901639,8.9
"593",28,"James Bradberry",9447,2728913,4.46855670103093,8.83
"594",29,"James Bradberry",9447,2728974,3.52688524590164,5.72
"595",30,"James Bradberry",9447,2730196,3.81586206896552,6.85
"596",31,"Janoris Jenkins",9452,2729300,4.04247787610619,7.89
"597",32,"Janoris Jenkins",9452,2729452,2.79271317829457,6.43
"598",33,"Jimmy Smith",9447,2729102,5.33352941176471,8.39
"599",34,"Jimmy Smith",9447,2729125,3.61583333333333,6.56
"600",35,"Josh Norman",9452,2729220,3.92530201342282,8.39
"601",36,"Justin Evans",9449,2729973,2.9475,6.11
"602",37,"Justin Reid",9445,2710477,2.73123456790123,4.99
"603",38,"Justin Reid",9445,2710561,1.8628125,4.07
"604",39,"Justin Reid",9445,2710563,1.05048780487805,2.53
"605",40,"Landon Collins",9452,2729300,3.62274336283186,7.09
"606",41,"Marcus Peters",9456,2730811,3.23029411764706,8.17
"607",42,"Marcus Peters",9456,2731306,3.11191082802548,9.57
"608",43,"Marcus Peters",9456,2731423,2.9754,6.3
"609",44,"Marcus Williams",9457,2732172,3.33866666666667,5.72
"610",45,"Marcus Williams",9457,2732175,2.42296,6.44
"611",46,"Marcus Williams",9457,2732177,1.435,4.68
"612",47,"Marcus Williams",9457,2732183,2.99140969162996,6.19
"613",48,"Marshon Lattimore",9457,2731809,3.30141592920354,7.91
"614",49,"Marshon Lattimore",9457,2732183,3.08215859030837,6.11
"615",50,"Micah Hyde",9458,2732793,3.93416666666667,7.37
"616",51,"Mike Mitchell",9454,2730597,1.99176470588235,4.63
"617",52,"Natrell Jamerson",9445,2710199,4.41681818181818,7.23
"618",53,"P.J. Williams",9457,2732183,2.9126872246696,5.89
"619",54,"Patrick Peterson",9455,2731468,3.63065040650406,6.91
"620",55,"Prince Amukamara",9448,2730122,2.93413043478261,5.62
"621",56,"Quandre Diggs",9450,2728979,1.36194312796209,5.14
"622",57,"Rasul Douglas",9446,2727724,3.04753246753247,8.19
"623",58,"Steven Nelson",9451,2730245,1.4297461928934,6.71
"624",59,"Steven Nelson",9451,2730421,1.87656151419558,5.14
"625",60,"T.J. McDonald",9445,2709649,2.00908196721311,6.55
"626",61,"T.J. McDonald",9445,2709655,2.28007092198582,5.5
"627",62,"Tedric Thompson",9450,2729818,3.21387096774194,4.88
"628",63,"Tedric Thompson",9450,2729851,2.62674698795181,4.27
"629",64,"Tedric Thompson",9450,2730274,4.59024242424242,7.36
"630",65,"Teez Tabor",9450,2728979,1.32815165876777,5.77
"631",66,"Terrell Suggs",9447,2729102,2.19779411764706,4.13
"632",67,"Tony Jefferson",9447,2729125,2.24145833333333,3.48
"633",68,"Tre Flowers",9450,2730274,3.62012121212121,6.8
"634",69,"William Jackson",9449,2730315,2.27711111111111,6.09
"635",70,"Xavien Howard",9445,2709201,3.2237610619469,5.64
"636",1,"Adrian Amos Jr.",9460,2756572,3.59283582089552,5.8
"637",2,"Adrian Amos Jr.",9460,2757477,2.3562091503268,8.55
"638",3,"Ahkello Witherspoon",9459,2736213,2.59751351351351,5.51
"639",4,"Bobby McCain",9463,2755849,3.42598214285714,7.64
"640",5,"Coty Sensabaugh",9465,2757320,3.15,5.97
"641",6,"Damontae Kazee",9466,2756655,3.24333333333333,6.89
"642",7,"Denzel Ward",9462,2755612,2.00388235294118,4.62
"643",8,"Derrick Kindred",9462,2756659,2.57023255813953,5.76
"644",9,"Derrick Kindred",9462,2756702,1.94288461538462,6.38
"645",10,"Donte Jackson",9461,2758049,3.34485436893204,6.46
"646",11,"Donte Jackson",9461,2758148,3.79,8.95
"647",12,"Eric Reid",9461,2755620,3.63353658536585,8.25
"648",13,"Eric Reid",9461,2756068,2.61966386554622,5.02
"649",14,"Eric Reid",9461,2757598,3.03185567010309,4.82
"650",15,"Harrison Smith",9464,2755977,4.47243243243243,6.54
"651",16,"Harrison Smith",9464,2756571,2.47732142857143,5.68
"652",17,"Holton Hill",9464,2757689,3.14780487804878,8.6
"653",18,"Isaiah Oliver",9466,2755496,2.97797619047619,4.3
"654",19,"Isaiah Oliver",9466,2756261,2.55207547169811,6.02
"655",20,"Isaiah Oliver",9466,2757042,2.97431818181818,5.03
"656",21,"Isaiah Oliver",9466,2757200,2.39824390243902,7.88
"657",22,"Isaiah Oliver",9466,2757232,2.00212643678161,6.49
"658",23,"Isaiah Oliver",9466,2757850,3.64224489795918,6.82
"659",24,"Isaiah Oliver",9466,2757961,3.53584269662921,6.08
"660",25,"Jabrill Peppers",9462,2756715,3.04210884353741,5.04
"661",26,"James Bradberry",9461,2757598,2.48567010309278,5.77
"662",27,"James Bradberry",9461,2758035,3.31766666666667,7.77
"663",28,"Jason McCourty",9470,2759933,4.25737113402062,8.48
"664",29,"Jimmy Smith",9465,2756212,2.58018987341772,6.58
"665",30,"Jimmy Smith",9465,2756388,2.2581981981982,7.6
"666",31,"Jimmy Smith",9465,2756592,1.24812913907285,7.87
"667",32,"Jimmy Smith",9465,2757504,2.90898550724638,7.28
"668",33,"Joe Haden",9465,2757940,1.67182432432432,5.3
"669",34,"Jordan Poyer",9460,2755599,3.17977443609023,6.45
"670",35,"Josh Norman",9466,2755886,3.90195945945946,8.85
"671",36,"Malcolm Butler",9471,2760887,2.82701030927835,6.3
"672",37,"Marshon Lattimore",9469,2758897,2.34404255319149,5.1
"673",38,"Marshon Lattimore",9469,2759016,3.47594059405941,6.08
"674",39,"Michael Davis",9468,2759158,2.5380487804878,6.03
"675",40,"Michael Davis",9468,2759478,1.69439285714286,6.21
"676",41,"Morris Claiborne",9463,2756925,3.39310924369748,7.22
"677",42,"Phillip Gaines",9460,2758077,1.8858432304038,9.38
"678",43,"Prince Amukamara",9460,2757043,3.1395652173913,6.72
"679",44,"Sharrod Neasman",9466,2755692,2.93959183673469,7.82
"680",45,"Stephon Gilmore",9470,2760037,2.64642335766423,8.43
"681",46,"T.J. Carrie",9462,2755595,3.5265,7.07
"682",47,"T.J. Carrie",9462,2756361,2.54277777777778,5.72
"683",48,"T.J. Carrie",9462,2756715,2.43925170068027,5.22
"684",49,"Tre Flowers",9468,2758380,4.00920245398773,9.71
"685",50,"Tre Flowers",9468,2758385,1.90972413793103,5.77
"686",51,"Tre Flowers",9468,2758692,3.85083333333333,6.64
"687",52,"Tre Flowers",9468,2759202,3.27611111111111,6.29
"688",53,"Troy Hill",9469,2758620,3.80818181818182,8.2
"689",54,"Troy Hill",9469,2759256,4.00152542372881,7.41
"690",55,"Walt Aikens",9463,2757847,2.64978723404255,5.55
"691",56,"Xavien Howard",9463,2757614,2.02970873786408,4.39
"692",57,"Xavien Howard",9463,2757707,2.14287128712871,5.37
"693",58,"Xavien Howard",9463,2757766,2.61115044247788,4.23
"694",1,"Adoree' Jackson",9480,2784147,3.70206349206349,9.41
"695",2,"Adoree' Jackson",9480,2784475,2.75838709677419,7.46
"696",3,"Adoree' Jackson",9480,2784507,2.73061224489796,6.77
"697",4,"Adrian Amos Jr.",9473,2785233,4.4399173553719,8.33
"698",5,"Adrian Amos Jr.",9473,2785896,2.16193548387097,3.8
"699",6,"Adrian Amos Jr.",9473,2785900,1.35389189189189,3.28
"700",7,"Bene' Benwikere",9478,2784798,3.83282258064516,8.96
"701",8,"Brent Grimes",9481,2783354,4.45586206896552,8.81
"702",9,"Byron Jones",9484,2787533,3.68908256880734,7.96
"703",10,"Byron Jones",9484,2787879,4.02019607843137,8.83
"704",11,"Byron Jones",9484,2787881,3.5,5.19
"705",12,"Byron Jones",9484,2787882,1.57988372093023,3.69
"706",13,"Byron Jones",9484,2787887,2.40826347305389,5.01
"707",14,"Carlton Davis",9481,2784057,2.97261437908497,6.89
"708",15,"Casey Hayward Jr.",9482,2786249,1.60025641025641,3.49
"709",16,"Curtis Riley",9485,2788648,3.3295652173913,6.07
"710",17,"D.J. Swearinger Sr.",9481,2784478,1.86688524590164,4.18
"711",18,"D.J. Swearinger Sr.",9481,2784504,1.82066666666667,3.62
"712",19,"D.J. Swearinger Sr.",9481,2785540,1.56774358974359,4.89
"713",20,"D.J. Swearinger Sr.",9481,2785761,1.52658914728682,4.34
"714",21,"Damarious Randall",9475,2783545,3.10857142857143,5.27
"715",22,"Daryl Worley",9482,2786650,3.34628571428571,8.93
"716",23,"Eric Reid",9472,2763426,1.73717391304348,3.99
"717",24,"Gareon Conley",9482,2785879,4.2205376344086,9.07
"718",25,"Greg Stroman",9481,2784478,2.39319672131148,5.34
"719",26,"Greg Stroman",9481,2785563,1.85561728395062,5.59
"720",27,"Isaiah Johnson",9481,2784389,2.29067357512953,6.54
"721",28,"Jabrill Peppers",9475,2784579,2.25759259259259,5.34
"722",29,"Jalen Ramsey",9476,2785486,1.46098765432099,6.2
"723",30,"Janoris Jenkins",9485,2788386,4.18204545454545,6.96
"724",31,"Janoris Jenkins",9485,2788525,2.99557823129252,6.48
"725",32,"Janoris Jenkins",9485,2788646,2.00232876712329,3.98
"726",33,"Janoris Jenkins",9485,2788648,2.6995652173913,7.34
"727",34,"Jeff Heath",9484,2787530,2.35914285714286,7.14
"728",35,"Jeff Heath",9484,2787879,3.31382352941176,7.54
"729",36,"Jeff Heath",9484,2787881,2.4844262295082,3.68
"730",37,"Jeff Heath",9484,2787887,1.43299401197605,3.96
"731",38,"Joe Haden",9472,2763096,2.39663793103448,7.57
"732",39,"Jordan Poyer",9479,2784718,4.16127906976744,5.56
"733",40,"Josh Norman",9481,2783344,3.12967611336032,8.38
"734",41,"Josh Norman",9481,2784202,2.39118279569892,5.58
"735",42,"Josh Norman",9481,2784489,2.86579365079365,6.93
"736",43,"Josh Norman",9481,2785761,1.4953488372093,3.28
"737",44,"Ken Crawley",9474,2785215,2.11664921465969,6.7
"738",45,"Kenny Vaccaro",9480,2784475,2.27335483870968,6.28
"739",46,"Kenny Vaccaro",9480,2784534,1.70646464646465,2.32
"740",47,"Kurt Coleman",9474,2785215,2.17471204188482,4.46
"741",48,"Lamarcus Joyner",9483,2787172,2.50316901408451,4.3
"742",49,"Levi Wallace",9479,2785422,2.59752380952381,6.96
"743",50,"Marcus Peters",9483,2786150,2.4159217877095,5.91
"744",51,"Marcus Peters",9483,2787185,5.41486111111111,9.4
"745",52,"Marcus Peters",9483,2787187,2.4794262295082,6.15
"746",53,"Marcus Peters",9483,2787194,2.44439655172414,5.07
"747",54,"Marshon Lattimore",9474,2784774,2.81233830845771,7.35
"748",55,"Marshon Lattimore",9474,2785018,1.9784,4.84
"749",56,"Michael Davis",9482,2786533,2.89463087248322,6.6
"750",57,"Michael Davis",9482,2786939,4.41388235294118,7.35
"751",58,"Minkah Fitzpatrick",9477,2786308,4.17614583333333,7.57
"752",59,"Minkah Fitzpatrick",9477,2786313,3.24672619047619,8.43
"753",60,"Morris Claiborne",9479,2783482,3.10837209302326,5.45
"754",61,"Patrick Peterson",9478,2784310,4.74241071428571,8.67
"755",62,"Prince Amukamara",9473,2784936,2.57503937007874,4.69
"756",63,"Prince Amukamara",9473,2785457,3.072,7.78
"757",64,"Prince Amukamara",9473,2785881,1.71397959183673,3.56
"758",65,"Prince Amukamara",9473,2785896,2.40096774193548,6.55
"759",66,"Prince Amukamara",9473,2785900,1.2367027027027,2.27
"760",67,"Rasul Douglas",9484,2787714,3.27746987951807,5.75
"761",68,"Robert Alford",9475,2785092,2.29476510067114,6.13
"762",69,"Stephon Gilmore",9480,2783234,2.3839156626506,7.41
"763",70,"Steven Nelson",9478,2784216,2.02726804123711,4.12
"764",71,"Steven Nelson",9478,2785015,2.67979057591623,8.11
"765",72,"Steven Nelson",9478,2785172,2.17190476190476,5.64
"766",73,"Steven Nelson",9478,2785325,1.9675,4.91
"767",74,"T.J. Carrie",9475,2783586,2.89578947368421,5.69
"768",75,"T.J. Carrie",9475,2785503,3.64073170731707,5.73
"769",76,"T.J. McDonald",9477,2786308,3.85020833333333,5.98
"770",77,"Tre Boston",9478,2784310,2.99017857142857,6.96
"771",78,"Tre Flowers",9483,2786208,2.81492424242424,7.7
"772",79,"Tyler Patmon",9476,2783883,2.55203389830508,4.37
"773",80,"William Jackson",9474,2783568,2.09080924855491,5.71
"774",81,"Xavier Woods",9484,2787533,3.07715596330275,6.02
"775",1,"A.J. Bouye",9497,2810233,2.21010416666667,5.45
"776",2,"A.J. Bouye",9497,2811128,3.0887786259542,5.41
"777",3,"A.J. Bouye",9497,2811244,3.41180124223602,8.46
"778",4,"A.J. Bouye",9497,2811395,4.99743243243243,6.78
"779",5,"A.J. Bouye",9497,2812645,2.51922374429224,6.48
"780",6,"Barry Church",9497,2811395,4.475,7.89
"781",7,"Barry Church",9497,2811407,1.72333333333333,3.25
"782",8,"Bradley McDougald",9486,2790297,4.39173913043478,9.36
"783",9,"Bradley Roby",9496,2812835,2.54176470588235,4.39
"784",10,"Casey Hayward Jr.",9496,2813347,2.93678571428571,5.75
"785",11,"D.J. Swearinger Sr.",9494,2812283,3.57956140350877,8.78
"786",12,"Donte Jackson",9490,2812123,1.65918088737201,6.83
"787",13,"Eric Murray",9498,2816225,2.91165289256198,6.52
"788",14,"Eric Weddle",9493,2811813,3.61109243697479,6.08
"789",15,"Fabian Moreau",9494,2811216,2.546,6.1
"790",16,"Gareon Conley",9495,2813739,4.67307692307692,7.56
"791",17,"Ibraheim Campbell",9486,2790614,2.97875968992248,7.11
"792",18,"Isaiah Johnson",9492,2811708,3.60101063829787,7.65
"793",19,"Jalen Ramsey",9497,2811967,2.07261016949153,10.74
"794",20,"Jalen Ramsey",9497,2812329,1.77718518518519,7.54
"795",21,"Janoris Jenkins",9492,2812073,1.79825242718447,7.14
"796",22,"Jessie Bates",9493,2811051,2.08962025316456,5.29
"797",23,"Jimmy Smith",9493,2811813,4.22084033613445,9.15
"798",24,"Jimmy Smith",9493,2812161,3.74989130434783,8.52
"799",25,"Joe Haden",9497,2810112,3.98022222222222,10.55
"800",26,"Joe Haden",9497,2810141,7.3348275862069,17.77
"801",27,"Josh Jackson",9486,2790397,3.16725806451613,7.49
"802",28,"Justin Hardee",9491,2814377,2.53122222222222,5.73
"803",29,"Lamarcus Joyner",9498,2816281,2.81527638190955,6.8
"804",30,"Lamarcus Joyner",9498,2816391,2.65800643086817,6.29
"805",31,"Marcus Peters",9498,2816405,1.76338983050847,4.89
"806",32,"Marcus Peters",9498,2816407,1.64472361809045,5.98
"807",33,"Marshon Lattimore",9491,2813428,2.60596330275229,5.64
"808",34,"Marshon Lattimore",9491,2814076,5.28440677966102,9.01
"809",35,"Prince Amukamara",9488,2814912,1.71631578947368,3.85
"810",36,"Robert Alford",9487,2810042,1.69027272727273,8.67
"811",37,"Robert Alford",9487,2811172,2.28163793103448,5.96
"812",38,"Robert Alford",9487,2811873,2.94,4.55
"813",39,"Ronnie Harrison",9497,2811407,2.61494623655914,7.03
"814",40,"Sam Shields",9498,2816048,4.386875,8.12
"815",41,"Sam Shields",9498,2816130,2.87835051546392,8.43
"816",42,"Sam Shields",9498,2816391,1.59733118971061,7.99
"817",43,"Shareece Wright",9494,2809891,3.94082352941176,7.68
"818",44,"Tedric Thompson",9486,2790921,4.01098214285714,6.55
"819",45,"Teez Tabor",9490,2810707,2.8295,5.57
"820",46,"Telvin Smith Sr.",9497,2811462,4.23,7.08
"821",47,"Tramon Williams",9486,2790397,3.42508064516129,7.79
"822",48,"Tramon Williams",9486,2790614,3.12410852713178,5.63
"823",49,"Tre Flowers",9486,2790740,2.13515151515152,7.28
"824",50,"Troy Hill",9498,2816281,2.54371859296482,7.37
"825",51,"William Jackson",9493,2810209,3.58682926829268,7.3
"826",52,"William Jackson",9493,2810698,3.65605769230769,8.17
"827",53,"William Jackson",9493,2811916,3.60841666666667,9.04
"828",54,"Xavier Rhodes",9488,2814859,3.57811881188119,7.53
"829",1,"A.J. Bouye",9502,2839874,1.64387218045113,6.2
"830",2,"A.J. Bouye",9502,2840067,2.7079792746114,6.63
"831",3,"Adoree' Jackson",9513,2844405,2.24416666666667,6.21
"832",4,"Ahkello Witherspoon",9509,2839453,2.33707547169811,7.64
"833",5,"Ahkello Witherspoon",9509,2839788,4.50022522522523,9.88
"834",6,"Ahkello Witherspoon",9509,2841038,2.7527950310559,6.81
"835",7,"Barry Church",9502,2840067,1.54062176165803,3.95
